split,index,image_id,question,answer,question_type
test,3851,cl8k2u1rg1g4j0832ew4yeer8,"What type of polyp is present, what colors are the abnormalities, and where in the image are they located?","multiple polypoid lesions are noted with red, pink, and white hues scattered in the center-right and lower-right regions.",Color
test,3858,clb0kvxwj9298074yfowacyka,"What is the size, color, and presence of text in the identified polyp or abnormality?","no polyp is present, with no text noted and multiple colors observed",Color
test,3859,clb0kvxux8zug074yaoiehas5,What color is the anatomical landmark and how many findings are present?,multiple pigmented areas observed with distinct color variations and two noted abnormalities,Color
test,3864,clb0kvxwn92hc074y0g1i2dzr,"What type of polyp is present, where is the instrument located, and what colors are observed in the abnormality?","no polyp identified, no instrument visible, and multiple colors including pink, red, and white observed",Color
test,3896,clb0kvxwd921o074ybgjm917p,What are the colors of the observed abnormalities?,"multiple lesions showing pink, red, and white discoloration",Color
test,3907,clb0kvxvw91aw074y9qace5q5,What colors are observed in the abnormal area?,"pink, red, and white lesions noted",Color
test,3939,cl8k2u1qf1et308327e7ddd3o,What colors are observed in the abnormal areas?,"red, flesh-toned, and white lesions",Color
test,3982,clb0kvxwd9210074y17k692ii,"What are the color and location of the abnormality, and is there any instrument present in the image?","the abnormality shows multiple colors including pink, red, and white, and is distributed across various regions including center, upper, and lower areas, with no instrument visible.",Color
test,3987,clb0kvxw991u4074yafxhchc0,What color is the abnormality and what type of procedure is the image taken from?,"pink, red, and white lesions observed during gastroscopy",Color
test,4001,cla820glbs467071ufumlfdwb,"What colors are the abnormalities observed, is there text present, and what type of procedure was performed to capture this image?","abnormalities show multiple colors including pink, red, and white, text is visible, and the image was obtained during a colonoscopy.",Color
test,4024,cla820glls4mv071u765tggf2,What colors are observed for the abnormality and are there any instruments visible in the image?,multiple pink and red lesions are present without any visible instruments,Color
test,4032,clb0kvxv8908c074y4axv51cb,"What colors are the abnormalities, what is the size of the polyp, and is there any green or black box artefact visible?","no polyp is present, no green or black box artefact is seen, and multiple abnormalities are noted in pink, red, and white colors.",Color
test,4039,cl8k2u1r81fq708323nt32kw7,"What color is the abnormality, how many findings are present, and where in the image is the abnormality located?","red, yellow, and pink discolorations are seen in the central region with a single lesion present.",Color
test,4046,cl8k2u1qz1fhb0832a45y7ian,"What is the size, type, and color of the polyp observed in the gastrointestinal tract?",polyp measuring 11 to 20 millimeters with a pink appearance and a sessile configuration.,Color
test,4051,cla820glzs54r071udfzp9q0y,Where in the image are the abnormalities located and what are their colors?,"abnormalities are distributed across multiple regions including central, lower, and upper areas with varying colors such as pink, yellow, and white.",Color
test,4061,cla820gm8s5fb071u0bn7dy4k,"What colors are observed in the abnormal areas, and are there any instruments present in the image?","multiple red and white lesions are present, with no foreign bodies seen",Color
test,4064,cla820glps4rv071u8ch490cp,"What type of polyp is present, how many instruments are visible, and what colors are observed in the abnormal area?","no polyps identified, no instruments observed, and multiple red and pink areas noted",Color
test,4076,clb0kvxv7906w074y679nfpeg,What colors are observed in the abnormal areas?,"pink, red, and white lesions noted",Color
test,4093,cla820gmes5n7071u8o6u0p6p,"What colors are the abnormalities observed, what type of polyps are present, and what is their size?",no polyps are present with no identifiable abnormalities in color or size.,Color
test,4094,cla820gm0s55v071u4c586lps,"What are the color, location, and procedural origin of the abnormalities observed in the gastrointestinal image?","multiple colored lesions are distributed across central and upper regions, and the image was obtained via colonoscopy.",Color
test,4102,clb0kvxvr914k074yadv9fnj6,What color and location characteristics are observed for the abnormality?,multiple color changes are seen in various regions of the image,Color
test,4117,cla820gn2s6hv071u3e0j24qo,What type of polyp is present and what colors are observed in the abnormality?,"no polyp identified, with multiple colored lesions noted",Color
test,4136,clb0kvxw091fw074ydks3eoa8,"What colors are observed for the abnormality, and which anatomical landmarks are visible in the image?","multiple colored lesions noted, including pink, red, and white areas, with z-line identified.",Color
test,4140,cla820gn3s6ir071u1ltt30bv,"What are the colors of the abnormalities and their locations, and where is the anatomical landmark?","abnormalities show pink, red, and white hues scattered across multiple regions with no identifiable anatomical landmark visible.",Color
test,4141,cl8k2u1rc1fxn0832epb45ysp,"What is the size, color, and number of polyps visible in the image?",one polyp measuring between 11 and 20 millimeters with red and pink hues is present.,Color
test,4151,cl8k2u1rd1fzz08327uzf033k,"What colors and locations are associated with the abnormality, and how many instruments are present in the image?","the abnormality shows red, pink, brown, and yellow discolorations scattered across multiple regions, with no instruments visible.",Color
test,4152,clb0kvxw891rk074yh9zf0mvw,What are the colors of the abnormal findings?,"multiple areas showing pink, red, and white lesions",Color
test,4163,cla820gljs4kz071uaa8h1tjs,"What color is the abnormality, how many instruments are visible, and what type of polyp is present?","abnormalities show pink and red discoloration, no instruments are present, and no polyps are identified.",Color
test,4173,clb0kvxw991uo074y50gz2uck,"What color is the abnormality, are there any instruments present, and how many polyps are visible in the image?","no polyps are visible, no instruments are present, and the abnormality shows a pink and red coloration.",Color
test,4185,cla820gmxs6dz071u89c518b7,"What color is the abnormality, what is the size of the polyp, and how many findings are present?","abnormalities appear pink and red, no polyp is present, and two findings are noted.",Color
test,4198,clb0kvxvr914k074yadv9fnj6,What colors are observed in the abnormal areas?,"pink, red, and white lesions identified",Color
test,4199,cl8k2u1qu1fab0832d4ht9yee,What colors are observed in the abnormal areas?,"multiple colors including pink, red, white, and purple",Color
test,4206,cla820gmms5zr071ubsmqaxtm,"What type of polyp is present, what colors are the abnormalities, and what procedure was performed to capture this image?","no polyps observed, multiple colored lesions noted, and the image is from a colonoscopy examination.",Color
test,4211,clb0kvxwa91vk074y9orohnyw,"Which instruments are visible in the image, what type of polyps are present, and what colors are observed in any abnormalities?","no instruments are visible, no polyps are identified, and multiple colors including pink, red, and white are noted in the abnormalities.",Color
test,4218,cl8k2u1s21gqv08323uk4cg8b,"What type of polyp is present, what colors are the abnormalities, and where is the anatomical landmark located?","no anatomical landmark is visible, with abnormalities showing pink, yellow, and red colors, and a paris is present.",Color
test,4225,cl8k2u1rh1g5r08320n5ue28n,What type of polyp is present and what is the color of the abnormality?,polyp with erythematous and pinkish appearances,Color
test,4231,clb0lbwzbdozk086u4swkak1e,"How many polyps are present, what colors are the abnormalities, and is any text visible in the image?","one polyp is observed, with flesh-colored and red lesions, and text is present.",Color
